order_date,country,sales
2016-09-10,FAKEISTAN,3891
2016-09-08,MONDOR,126
2016-09-08,MONICA,55
2016-09-08,BOMBIA,89
2016-09-08,DELTORA,85
2016-09-08,PANADA,61
2016-09-09,NEVORUSS,342
2016-09-09,MALADIA,55
2016-09-09,CATAN,132
2016-09-09,COMBIA,83
2016-09-11,FAKEISTAN,5161
2016-09-09,ANNEXIA,16
2016-09-10,FINESIA,28
2016-09-10,TOELAND,40
2016-09-10,ANANA,454
2016-09-11,IRAMBIA,136
2016-09-11,ANANA,591
2016-09-11,TOELAND,55
2016-09-12,ANNESIA,640
2016-09-12,BOMBIA,171
2016-09-12,COMBIA,112
2016-09-12,NEONIA,38
2016-09-13,SPOTLAND,143
2016-09-13,SWINA,87
2016-09-13,NUMBANI,74
2016-09-14,SPOTLAND,119
2016-09-14,ISLANDIA,267
2016-09-14,SUYA,102
2016-09-14,MALERIA,26
2016-09-14,SWINA,81
2016-09-15,MANIA,94
2016-09-15,PANADA,58
2016-09-15,MONICA,52
2016-09-15,COSIA,50
2016-09-16,FAKEISTAN,3723
2016-09-16,TAILAND,590
2016-09-16,SODOR,66
2016-09-16,ISLANDIA,283
2016-09-16,IRAMBIA,98
2016-09-16,TOELAND,44
2016-09-16,MALERIA,39
2016-09-17,ANNESIA,497
2016-09-17,DELTORA,98
2016-09-17,MONDOR,138
2016-09-17,COSIA,62
2016-06-30,NADIA,49
2016-06-30,NUMBANI,25
2016-06-30,MANIA,83
2016-06-30,NEONIA,6
2016-06-30,PANADA,43
2016-07-01,IRAMBIA,82
2016-07-01,ISLANDIA,196
2016-07-01,TASIA,47
2016-07-01,TOELAND,19
2016-07-01,MALERIA,18
2016-07-02,NEVORUSS,313
2016-07-02,CATAN,99
2016-07-02,BOMBIA,52
2016-07-02,FINESIA,28
2016-07-02,MONICA,43
2016-07-03,MALERIA,19
2016-07-03,SODOR,53
2016-07-03,TOELAND,27
2016-07-04,NEVORUSS,387
2016-07-04,MONICA,47
2016-07-04,BOMBIA,63
2016-07-04,MANIA,122
2016-07-04,COMBIA,79
2016-07-04,COSIA,82
2016-07-04,ANNEXIA,26
2016-07-05,IRAMBIA,86
2016-07-05,SUYA,96
2016-07-05,ISLANDIA,240
2016-07-05,SWINA,56
2016-07-05,SAINT REPUBLIC,75
2016-07-05,SPOTLAND,99
2016-07-05,NUMBANI,46
2016-07-06,NUMBANI,26
2016-07-06,SPOTLAND,91
2016-07-06,SWINA,56
2016-07-06,SAINT REPUBLIC,53
2016-07-06,TASIA,43
2016-07-06,MALERIA,12
2016-07-07,SPOTLAND,104
2016-07-07,NUMBANI,30
2016-07-07,SWINA,70
2016-07-07,SAINT REPUBLIC,62
2016-07-08,SAINT REPUBLIC,58
2016-07-08,ANANA,305
2016-07-08,IRAMBIA,86
2016-07-08,ISLANDIA,207
2016-07-08,TAILAND,386
2016-07-08,TOELAND,21
2016-07-08,SODOR,44
2016-07-11,FAKEISTAN,3871
2016-07-09,FAKEISTAN,3360
2016-07-09,COMBIA,53
2016-07-09,NEVORUSS,327
2016-07-09,SODOR,44
2016-07-09,DELTORA,60
2016-07-09,BOMBIA,56
2016-07-10,ANANA,387
2016-07-10,FINESIA,40
2016-07-11,ISLANDIA,259
2016-07-11,SPOTLAND,125
2016-07-11,TAILAND,487
2016-07-11,MALADIA,56
2016-03-26,MALADIA,2
2016-03-26,TASIA,3
2016-03-29,IRAMBIA,7
2016-03-31,COSIA,5
2016-04-06,MALADIA,1
2016-04-07,NADIA,1
2016-04-10,MALERIA,8
2016-04-16,NADIA,4
2016-04-21,TOELAND,0
2016-07-11,IRAMBIA,117
2016-07-11,ANANA,396
2016-07-11,NADIA,64
2016-07-11,SODOR,48
2016-07-11,TASIA,57
2016-07-11,TOELAND,27
2016-07-11,SAINT REPUBLIC,74
2016-07-12,FAKEISTAN,3008
2016-07-12,NEVORUSS,370
2016-07-12,FINESIA,26
2016-07-12,ANANA,399
2016-07-12,BOMBIA,60
2016-07-12,DELTORA,75
2016-07-12,COMBIA,68
2016-07-13,MONDOR,104
2016-07-13,DELTORA,65
2016-07-13,ANNEXIA,16
2016-07-14,NEVORUSS,309
2016-07-14,MONICA,35
2016-07-14,DELTORA,62
2016-07-14,ANNEXIA,21
2016-07-14,FINESIA,31
2016-07-15,PALOMBIA,132
2016-07-15,ANNESIA,314
2016-07-15,PANADA,41
2016-07-15,BOMBIA,59
2016-07-15,MALAGUAY,74
2016-07-16,MALAGUAY,70
2016-07-16,PALOMBIA,125
2016-07-16,NADIA,58
2016-07-16,NEONIA,6
2016-07-16,PANADA,39
2016-07-16,NUMBANI,37
2016-07-17,ANNESIA,418
2016-07-17,BOMBIA,68
2016-07-17,MANIA,115
2016-07-17,COMBIA,73
2016-07-18,PALOMBIA,158
2016-07-18,SAINT REPUBLIC,74
2016-07-18,SWINA,94
2016-07-18,MALAGUAY,84
2016-07-18,NEONIA,7
2016-07-19,FAKEISTAN,3099
2016-07-19,SWINA,66
2016-07-19,SUYA,98
2016-07-19,TAILAND,380
2016-07-19,MALADIA,50
2016-07-19,SAINT REPUBLIC,65
2016-07-19,SODOR,48
2016-07-19,MALERIA,15
2016-07-19,SPOTLAND,106
2016-07-19,TASIA,50
2016-07-20,FAKEISTAN,2642
2016-07-20,ISLANDIA,174
2016-07-20,ANANA,285
2016-07-20,FINESIA,20
2016-07-20,SODOR,36
2016-07-21,SPOTLAND,95
2016-07-21,TASIA,43
2016-07-21,MALAGUAY,70
2016-07-21,NADIA,61
2016-07-21,NUMBANI,31
2016-07-21,MALERIA,17
2016-07-22,CATAN,96
2016-07-22,ANNEXIA,16
2016-07-23,FAKEISTAN,3188
2016-07-23,IRAMBIA,96
2016-07-23,ISLANDIA,197
2016-07-23,TAILAND,381
2016-07-23,SODOR,49
2016-07-23,SUYA,94
2016-07-23,NADIA,64
2016-07-23,MALAGUAY,76
2016-07-24,MONDOR,161
2016-07-24,PALOMBIA,165
2016-07-24,ANNESIA,410
2016-07-24,BOMBIA,80
2016-07-24,COMBIA,100
2016-07-24,PANADA,56
2016-07-25,PALOMBIA,161
2016-07-25,MALAGUAY,105
2016-07-25,NADIA,78
2016-07-25,SPOTLAND,146
2016-07-25,SWINA,96
2016-07-25,SAINT REPUBLIC,100
2016-07-25,MALERIA,25
2016-07-26,NADIA,64
2016-07-26,MANIA,137
2016-07-26,PALOMBIA,143
2016-07-27,MONDOR,118
2016-07-27,PANADA,51
2016-07-27,MONICA,41
2016-07-27,COMBIA,76
2016-07-27,MANIA,106
2016-07-27,COSIA,39
2016-07-27,BOMBIA,55
2016-07-27,DELTORA,63
2016-07-28,MONDOR,116
2016-07-28,FAKEISTAN,2976
2016-07-28,NEVORUSS,318
2016-07-28,COMBIA,84
2016-07-28,BOMBIA,58
2016-07-28,DELTORA,70
2016-07-28,FINESIA,26
2016-07-29,CATAN,117
2016-07-29,NEVORUSS,340
2016-07-29,DELTORA,67
2016-07-29,ANNEXIA,18
2016-07-30,NEVORUSS,395
2016-07-30,CATAN,133
2016-07-30,ANANA,385
2016-07-30,FINESIA,28
2016-07-30,ANNEXIA,22
2016-07-31,PANADA,74
2016-07-31,NEONIA,11
2016-08-01,ANNEXIA,25
2016-08-02,NADIA,74
2016-08-02,SWINA,79
2016-08-02,PALOMBIA,154
2016-08-02,MALAGUAY,113
2016-08-02,SAINT REPUBLIC,77
2016-08-02,MALERIA,25
2016-08-02,SODOR,51
2016-08-03,MONDOR,131
2016-08-03,CATAN,135
2016-08-03,NEVORUSS,353
2016-08-03,MONICA,32
2016-08-03,ANNEXIA,18
2016-08-03,COSIA,45
2016-08-03,FINESIA,28
2016-08-03,DELTORA,64
2016-08-04,CATAN,119
2016-08-04,FINESIA,24
2016-08-04,COSIA,46
2016-08-04,MONICA,41
2016-08-05,PALOMBIA,126
2016-08-05,PANADA,62
2016-08-05,NUMBANI,39
2016-08-06,SWINA,78
2016-08-06,MALAGUAY,99
2016-08-06,ISLANDIA,235
2016-08-06,TAILAND,402
2016-08-06,SAINT REPUBLIC,71
2016-08-06,SUYA,94
2016-08-06,ANANA,373
2016-08-06,MALADIA,50
2016-08-06,MALERIA,27
2016-08-06,TOELAND,27
2016-08-07,ANNESIA,452
2016-08-07,CATAN,163
2016-08-07,COSIA,86
2016-08-07,MONDOR,171
2016-08-07,COMBIA,97
2016-08-08,FAKEISTAN,4016
2016-08-08,IRAMBIA,143
2016-08-08,TAILAND,508
2016-08-08,ANANA,531
2016-08-08,ISLANDIA,301
2016-08-08,TASIA,66
2016-08-09,PALOMBIA,146
2016-08-09,PANADA,69
2016-08-09,MONICA,58
2016-08-09,MANIA,135
2016-08-09,NEONIA,27
2016-08-10,ANNESIA,332
2016-08-10,NUMBANI,42
2016-08-10,SPOTLAND,91
2016-08-10,COSIA,53
2016-08-11,FAKEISTAN,3455
2016-08-11,ISLANDIA,203
2016-08-11,ANANA,382
2016-08-11,NEVORUSS,346
2016-08-11,TAILAND,376
2016-08-11,TOELAND,28
2016-08-12,FAKEISTAN,3461
2016-08-12,ANANA,380
2016-08-12,TOELAND,31
2016-08-12,MALADIA,45
2016-08-12,BOMBIA,48
2016-08-13,MONICA,54
2016-08-13,ANANA,414
2016-08-13,NEVORUSS,371
2016-08-13,COMBIA,80
2016-08-13,BOMBIA,44
2016-08-14,NEVORUSS,476
2016-08-14,CATAN,163
2016-08-14,ANNEXIA,24
2016-08-14,MONICA,59
2016-08-14,BOMBIA,73
2016-08-15,NADIA,89
2016-08-15,PALOMBIA,147
2016-08-15,NUMBANI,68
2016-08-15,SWINA,99
2016-08-16,FAKEISTAN,3394
2016-08-16,ISLANDIA,303
2016-08-16,MALADIA,58
2016-08-16,NEVORUSS,486
2016-08-16,TAILAND,453
2016-08-16,SUYA,99
2016-08-16,SODOR,66
2016-08-17,DELTORA,65
2016-08-17,NEVORUSS,320
2016-08-17,COMBIA,70
2016-08-17,BOMBIA,50
2016-08-18,FAKEISTAN,3036
2016-08-18,MALADIA,46
2016-08-18,COMBIA,62
2016-08-18,DELTORA,67
2016-08-18,SODOR,50
2016-08-18,BOMBIA,53
2016-08-18,ANNEXIA,17
2016-08-19,ANNEXIA,21
2016-08-20,TAILAND,469
2016-08-20,NEVORUSS,376
2016-08-20,IRAMBIA,124
2016-08-20,ISLANDIA,240
2016-08-22,FAKEISTAN,4179
2016-08-20,TASIA,59
2016-08-21,SUYA,137
2016-08-21,IRAMBIA,145
2016-08-21,NEVORUSS,516
2016-08-21,TOELAND,45
2017-02-25,ANNESIA,2094
2017-02-25,PALOMBIA,648
2017-02-25,MALAGUAY,459
2017-02-25,MALERIA,105
2017-02-25,NUMBANI,141
2016-08-22,SODOR,86
2016-08-22,MALAGUAY,126
2016-08-22,ISLANDIA,341
2016-08-22,TAILAND,617
2016-08-22,SPOTLAND,132
2016-08-22,NADIA,86
2016-08-22,SAINT REPUBLIC,98
2016-08-22,TASIA,64
2017-02-26,SAINT REPUBLIC,334
2017-02-26,TASIA,220
2017-02-26,SUYA,398
2017-02-26,SODOR,310
2017-02-26,SWINA,424
2017-02-26,TOELAND,228
2017-02-27,DELTORA,493
2017-02-27,BOMBIA,526
2017-02-27,COMBIA,392
2017-02-27,ANNEXIA,55
2017-02-27,MONICA,169
2017-02-28,ISLANDIA,846
2017-02-28,TAILAND,2260
2017-02-28,CATAN,452
2017-02-28,NEVORUSS,1270
2017-02-28,SUYA,285
2017-02-28,FINESIA,82
2017-03-01,MONDOR,435
2017-03-01,NEVORUSS,1065
2017-03-01,CATAN,382
2017-03-01,BOMBIA,361
2017-03-01,COSIA,155
2017-03-01,ANNEXIA,41
2017-03-02,SODOR,190
2017-03-02,TOELAND,144
2017-03-02,MALAGUAY,361
2017-03-02,ISLANDIA,705
2017-03-02,IRAMBIA,273
2017-03-03,FAKEISTAN,11408
2017-03-03,SAINT REPUBLIC,227
2017-03-03,TASIA,171
2017-03-03,MALADIA,210
2017-03-03,ANNEXIA,36
2017-03-04,NADIA,262
2017-03-04,PALOMBIA,606
2017-03-04,SAINT REPUBLIC,244
2017-03-04,MANIA,366
2017-03-04,PANADA,200
2017-03-04,SWINA,315
2017-03-05,NEVORUSS,1448
2017-03-05,MALADIA,254
2017-03-05,CATAN,544
2017-03-05,ANNEXIA,66
2017-03-10,FAKEISTAN,11740
2017-03-06,NADIA,334
2017-03-06,NUMBANI,170
2017-03-06,SPOTLAND,569
2017-03-07,MANIA,379
2017-03-07,COSIA,188
2017-03-07,MONDOR,484
2017-03-07,MONICA,103
2017-03-08,SPOTLAND,369
2017-03-08,TOELAND,130
2017-03-08,SUYA,219
2017-03-08,MALERIA,71
2017-03-09,NEVORUSS,997
2017-03-09,BOMBIA,327
2017-03-09,ANNEXIA,45
2017-03-09,MONICA,100
2017-03-10,TASIA,178
2017-03-10,TOELAND,152
2017-03-10,ISLANDIA,731
2017-03-10,ANANA,1440
2017-03-10,MALADIA,233
2017-03-10,SAINT REPUBLIC,235
2016-04-12,MONDOR,6
2016-04-12,COSIA,6
2016-04-12,BOMBIA,9
2016-04-13,NEVORUSS,53
2016-04-13,FINESIA,30
2017-02-11,SODOR,246
2017-02-11,ISLANDIA,756
2017-02-11,TAILAND,2246
2017-02-11,MALERIA,100
2017-02-11,IRAMBIA,331
2017-02-11,TOELAND,156
2016-04-14,IRAMBIA,49
2016-04-14,SODOR,8
2016-04-14,SAINT REPUBLIC,14
2016-04-14,SWINA,31
2016-04-15,COMBIA,17
2016-04-15,BOMBIA,12
2016-04-15,MONICA,4
2016-04-16,ANANA,61
2016-04-16,TASIA,14
2016-04-16,SAINT REPUBLIC,17
2016-04-16,MALADIA,7
2016-04-17,NUMBANI,13
2016-04-17,MANIA,16
2016-04-18,ANANA,101
2016-04-18,TASIA,21
2016-04-18,IRAMBIA,60
2017-02-12,MONDOR,599
2016-04-18,SWINA,35
2016-04-18,SAINT REPUBLIC,19
2016-04-19,FINESIA,20
2016-04-19,NEVORUSS,44
2017-02-12,DELTORA,460
2017-02-12,NEVORUSS,1514
2017-02-12,COSIA,261
2017-02-12,CATAN,567
2017-02-12,BOMBIA,480
2016-04-20,PANADA,16
2016-04-20,ANNESIA,191
2016-04-20,MALAGUAY,21
2016-04-21,CATAN,17
2016-04-21,MONDOR,13
2016-04-21,BOMBIA,14
2016-04-21,DELTORA,2
2016-04-22,COSIA,9
2016-04-22,PANADA,15
2016-04-22,MONDOR,8
2016-04-22,DELTORA,5
2016-04-23,SPOTLAND,79
2016-04-23,NUMBANI,11
2016-04-23,NADIA,4
2016-04-23,SUYA,25
2016-04-23,MALAGUAY,25
2016-04-24,SWINA,38
2016-04-24,ISLANDIA,57
2016-04-24,PALOMBIA,33
2016-04-24,TASIA,22
2016-04-24,SPOTLAND,88
2016-04-24,MALAGUAY,28
2016-04-24,SUYA,39
2016-04-24,MALERIA,8
2016-04-25,NEVORUSS,80
2016-04-25,CATAN,26
2016-04-25,DELTORA,8
2016-04-25,BOMBIA,18
2016-04-25,COMBIA,21
2016-04-26,ANANA,64
2016-04-26,IRAMBIA,48
2016-04-26,TASIA,17
2016-04-26,SPOTLAND,47
2016-04-26,SAINT REPUBLIC,15
2016-04-26,MALAGUAY,17
2016-04-26,SODOR,11
2016-04-27,MONDOR,8
2016-04-27,COMBIA,20
2016-04-27,COSIA,9
2016-04-28,MANIA,14
2016-04-28,BOMBIA,17
2016-04-28,MONDOR,8
2016-05-02,FAKEISTAN,3205
2017-02-13,PALOMBIA,693
2016-04-28,COSIA,23
2016-04-29,CATAN,20
2016-04-29,MONDOR,9
2016-04-30,ANNESIA,246
2016-04-29,DELTORA,8
2016-04-29,COMBIA,21
2016-04-29,COSIA,41
2016-04-29,MONICA,11
2016-04-30,PANADA,46
2016-04-30,PALOMBIA,23
2016-04-30,MANIA,11
2016-05-01,PALOMBIA,42
2016-05-01,NUMBANI,11
2016-05-01,NADIA,22
2016-05-02,TAILAND,312
2016-05-04,ANNESIA,222
2016-05-02,MALADIA,24
2016-05-02,SUYA,29
2016-05-02,MALERIA,8
2016-05-03,NADIA,20
2016-05-03,PALOMBIA,26
2017-02-16,MONDOR,435
2017-02-17,FAKEISTAN,10158
2017-02-14,MONDOR,520
2017-02-14,COMBIA,298
2017-02-14,NEVORUSS,1276
2017-02-14,DELTORA,395
2016-05-04,BOMBIA,11
2016-05-04,PANADA,40
2016-05-04,MONDOR,9
2016-05-05,ANNESIA,222
2016-05-05,MANIA,10
2017-02-14,MONICA,138
2016-05-05,BOMBIA,12
2016-05-06,ANANA,87
2016-05-06,IRAMBIA,71
2016-05-06,ISLANDIA,63
2016-05-06,TAILAND,290
2016-05-06,SPOTLAND,125
2016-05-06,SWINA,92
2016-05-06,TASIA,42
2016-05-07,FAKEISTAN,3077
2016-05-07,CATAN,29
2016-05-07,ANANA,100
2016-05-07,FINESIA,31
2016-05-08,TAILAND,445
2016-05-08,SWINA,69
2016-05-08,IRAMBIA,84
2016-05-08,SAINT REPUBLIC,36
2016-05-08,TASIA,53
2016-05-08,MALADIA,58
2016-05-09,FAKEISTAN,3096
2016-05-09,ISLANDIA,73
2016-05-09,NADIA,40
2016-05-09,SUYA,29
2016-05-09,SAINT REPUBLIC,45
2016-05-09,TAILAND,436
2016-05-10,FAKEISTAN,2332
2016-05-10,CATAN,22
2016-05-10,NEVORUSS,67
2016-05-10,FINESIA,19
2017-02-15,ANNESIA,1852
2017-02-15,MANIA,331
2017-02-15,COMBIA,255
2017-02-15,PALOMBIA,592
2017-02-15,BOMBIA,337
2017-02-15,NEONIA,246
2017-02-15,MONICA,108
2016-05-11,NADIA,32
2016-05-11,PALOMBIA,63
2016-05-11,ANNESIA,204
2016-05-11,NEONIA,0
2016-05-11,MALAGUAY,40
2016-05-11,PANADA,34
2016-05-12,FAKEISTAN,2591
2016-05-12,SPOTLAND,110
2016-05-12,ANANA,112
2016-05-12,IRAMBIA,63
2016-05-12,TOELAND,11
2016-05-12,TASIA,47
2016-05-13,FAKEISTAN,2912
2016-05-13,FINESIA,42
2016-05-13,ANANA,122
2016-05-13,TAILAND,452
2016-05-13,IRAMBIA,79
2016-05-13,TASIA,50
2016-05-13,MALADIA,54
2016-05-13,DELTORA,15
2017-02-16,ANNESIA,1756
2017-02-16,PANADA,221
2017-02-16,DELTORA,333
2017-02-16,COSIA,159
2017-02-16,COMBIA,245
2016-05-14,NUMBANI,10
2016-05-14,NADIA,35
2016-05-15,NUMBANI,18
2016-05-15,SWINA,76
2016-05-15,MALAGUAY,67
2016-05-16,ANNESIA,378
2016-05-16,PANADA,56
2016-05-16,MANIA,70
2016-05-17,FINESIA,28
2016-05-17,NEVORUSS,147
2017-02-17,DELTORA,357
2017-02-17,COMBIA,266
2017-02-17,BOMBIA,354
2017-02-17,MALADIA,223
2017-02-17,ANANA,1430
2017-02-17,ANNEXIA,38
2016-05-17,CATAN,28
2016-05-18,FAKEISTAN,2668
2016-05-18,CATAN,30
2016-05-18,FINESIA,32
2016-05-18,TAILAND,387
2016-05-18,ISLANDIA,141
2016-05-18,MALADIA,51
2016-05-18,SUYA,73
2016-05-18,TASIA,42
2016-05-18,MALERIA,5
2016-05-19,SPOTLAND,109
2016-05-19,NUMBANI,17
2016-05-19,MALAGUAY,42
2016-05-19,NADIA,33
2016-05-19,TASIA,46
2016-05-19,MALERIA,7
2016-05-20,COMBIA,62
2016-05-20,ANNESIA,320
2016-05-20,PANADA,48
2016-05-20,MANIA,56
2016-05-20,DELTORA,54
2016-05-20,MONDOR,35
2017-02-18,ANNESIA,2018
2017-02-18,MONDOR,470
2017-02-18,DELTORA,387
2017-02-18,BOMBIA,398
2017-02-18,COSIA,191
2017-02-18,COMBIA,289
2016-05-22,FAKEISTAN,4386
2016-05-21,PALOMBIA,117
2016-05-21,SAINT REPUBLIC,42
2016-05-21,ISLANDIA,171
2016-05-21,SUYA,73
2016-05-21,MALAGUAY,41
2016-05-21,TASIA,42
2016-05-21,NADIA,40
2016-05-21,MALERIA,7
2016-05-22,NEVORUSS,225
2016-05-22,FINESIA,57
2016-05-22,DELTORA,76
2016-05-23,MALADIA,73
2016-05-23,SAINT REPUBLIC,45
2016-05-23,SWINA,77
2016-05-23,TOELAND,21
2017-02-19,NEONIA,309
2016-05-24,SUYA,63
2016-05-24,SWINA,46
2016-05-24,TAILAND,435
2016-05-24,ISLANDIA,180
2016-05-24,NUMBANI,28
2016-05-24,SAINT REPUBLIC,38
2017-02-19,NUMBANI,167
2017-02-19,PANADA,295
2016-05-25,ANNESIA,315
2016-05-25,COSIA,51
2016-05-25,PANADA,42
2016-05-25,COMBIA,58
2016-05-26,BOMBIA,49
2016-05-26,DELTORA,61
2016-05-26,MONDOR,36
2016-05-26,CATAN,55
2016-05-27,CATAN,51
2016-05-27,ANNESIA,303
2016-05-27,BOMBIA,55
2016-05-27,MANIA,70
2016-05-27,COMBIA,68
2016-05-27,MONDOR,41
2016-05-28,FAKEISTAN,3553
2016-05-27,COSIA,45
2017-02-20,SPOTLAND,560
2017-02-20,TASIA,210
2016-05-28,MALADIA,53
2016-05-28,ANANA,283
2017-02-20,MALAGUAY,535
2017-02-20,NEONIA,335
2017-02-20,PALOMBIA,790
2017-02-20,NUMBANI,153
2016-05-29,CATAN,81
2016-05-29,MONDOR,78
2016-05-29,COMBIA,84
2016-05-29,BOMBIA,79
2016-05-29,COSIA,74
2016-05-30,ANNESIA,404
2016-05-30,PANADA,48
2016-05-30,MANIA,127
2016-05-30,COSIA,68
2016-05-30,MONDOR,61
2017-02-22,SPOTLAND,377
2016-05-31,PALOMBIA,93
2016-05-31,MANIA,95
2016-05-31,NUMBANI,41
2016-05-31,PANADA,48
2017-02-21,SAINT REPUBLIC,241
2017-02-21,TOELAND,147
2017-02-21,SWINA,321
2017-02-21,ISLANDIA,758
2017-02-21,IRAMBIA,335
2017-02-21,SUYA,250
2016-06-01,TAILAND,439
2016-06-01,ISLANDIA,205
2016-06-01,TASIA,40
2016-06-01,SUYA,71
2016-06-01,SWINA,56
2016-06-01,SODOR,32
2016-06-01,SPOTLAND,112
2016-06-01,SAINT REPUBLIC,50
2016-06-01,IRAMBIA,77
2016-06-01,MALERIA,7
2016-06-02,TAILAND,468
2016-06-02,MALADIA,43
2016-06-02,SUYA,83
2016-06-02,ISLANDIA,213
2016-06-02,TOELAND,11
2016-06-02,MALERIA,6
2016-06-03,SPOTLAND,113
2016-06-03,SWINA,79
2016-06-03,NUMBANI,36
2016-06-04,SWINA,68
2016-06-04,SODOR,32
2016-06-04,SAINT REPUBLIC,61
2016-06-04,MALAGUAY,46
2016-06-04,TASIA,49
2016-06-04,NADIA,62
2017-02-22,NUMBANI,108
2017-02-22,NEONIA,234
2016-06-05,FAKEISTAN,4462
2016-06-05,SPOTLAND,160
2016-06-05,SAINT REPUBLIC,90
2016-06-05,SUYA,97
2016-06-05,TASIA,54
2016-06-05,ANANA,317
2016-06-05,MALADIA,68
2016-06-05,TOELAND,19
2016-06-06,ANANA,319
2016-06-06,FINESIA,40
2016-06-06,MONICA,61
2016-06-06,NEVORUSS,255
2016-06-06,DELTORA,76
2017-02-23,SAINT REPUBLIC,219
2017-02-23,PANADA,218
2017-02-23,NADIA,241
2017-02-23,MALAGUAY,379
2017-02-23,NUMBANI,111
2017-02-23,SWINA,279
2016-06-07,NADIA,42
2016-06-07,PALOMBIA,121
2016-06-07,MANIA,96
2016-06-07,NUMBANI,40
2016-06-07,NEONIA,9
2016-06-08,FINESIA,31
2016-06-08,MONICA,36
2016-06-08,CATAN,47
2016-06-08,COSIA,51
2016-06-08,MONDOR,57
2016-06-08,DELTORA,49
2016-06-09,PALOMBIA,128
2016-06-09,TAILAND,429
2016-06-09,ISLANDIA,194
2016-06-09,NADIA,46
2017-02-24,IRAMBIA,317
2017-02-24,ANANA,1486
2017-02-24,SUYA,264
2017-02-24,MALADIA,237
2017-02-24,TOELAND,150
2016-06-09,SPOTLAND,101
2016-06-09,MALAGUAY,36
2016-06-09,SODOR,37
2016-06-10,SWINA,64
2016-06-10,TASIA,43
2016-06-10,SPOTLAND,95
2017-02-24,MALERIA,107
2017-03-08,FAKEISTAN,10320
2016-06-10,TOELAND,14
2016-06-11,SPOTLAND,106
2016-06-11,NUMBANI,27
2016-06-11,SWINA,65
2016-06-11,IRAMBIA,80
2016-06-11,PALOMBIA,160
2016-06-11,SAINT REPUBLIC,54
2016-06-11,MALAGUAY,35
2016-06-11,MALERIA,11
2016-09-29,MALERIA,34
2016-09-30,FAKEISTAN,4815
2016-09-30,MALADIA,107
2016-09-30,ANANA,534
2016-09-30,ISLANDIA,346
2016-09-30,SPOTLAND,176
2016-09-30,IRAMBIA,149
2016-09-30,SAINT REPUBLIC,110
2016-09-30,SODOR,92
2016-09-30,TASIA,66
2016-10-01,CATAN,178
2016-10-01,NEVORUSS,471
2016-10-01,COMBIA,102
2016-10-02,CATAN,242
2016-10-02,ANNEXIA,26
2016-10-02,FINESIA,45
2016-10-03,COSIA,119
2016-10-03,MONDOR,261
2016-10-03,ANNESIA,927
2016-10-03,DELTORA,167
2016-10-03,MANIA,185
2016-10-03,BOMBIA,225
2016-10-03,COMBIA,139
2016-10-04,FAKEISTAN,4984
2016-10-04,ANANA,672
2016-10-04,IRAMBIA,140
2016-10-04,TAILAND,821
2016-10-04,ISLANDIA,383
2016-10-05,ISLANDIA,318
2016-10-05,TAILAND,718
2016-10-05,ANANA,569
2016-10-05,IRAMBIA,109
2016-10-05,MALADIA,99
2016-10-06,FAKEISTAN,4088
2016-10-06,ANANA,556
2016-10-06,MALADIA,90
2016-10-06,BOMBIA,123
2016-10-07,MANIA,131
2016-10-07,MALAGUAY,138
2016-10-07,PALOMBIA,221
2016-10-07,NUMBANI,57
2016-10-08,PALOMBIA,248
2016-10-08,MALAGUAY,151
2016-10-08,NADIA,98
2016-10-08,SAINT REPUBLIC,109
2016-10-08,SWINA,106
2016-10-09,CATAN,225
2016-10-09,NEVORUSS,625
2016-10-09,FINESIA,42
2016-10-09,DELTORA,147
2016-10-09,COSIA,112
2016-10-10,FAKEISTAN,6073
2016-10-10,CATAN,275
2016-10-10,ANANA,846
2016-10-10,SAINT REPUBLIC,140
2016-10-10,TOELAND,66
2017-03-30,TOELAND,150
2017-03-31,SPOTLAND,476
2017-03-31,IRAMBIA,311
2017-03-31,PALOMBIA,652
2017-03-31,SWINA,335
2017-03-31,SODOR,220
2017-03-31,MALAGUAY,460
2017-03-31,ISLANDIA,839
2017-04-01,CATAN,599
2017-04-01,NEVORUSS,1605
2017-04-01,ANNEXIA,101
2017-04-01,FINESIA,106
2017-04-02,TASIA,238
2017-04-02,TAILAND,3007
2017-04-02,MALERIA,116
2017-04-02,MALAGUAY,560
2017-04-02,SODOR,277
2017-04-02,SAINT REPUBLIC,290
2017-04-02,ISLANDIA,1033
2017-04-02,SUYA,410
2017-04-02,NADIA,308
2017-04-02,SPOTLAND,578
2017-04-02,IRAMBIA,376
2017-04-03,FAKEISTAN,14318
2017-04-03,TAILAND,2732
2017-04-03,NEVORUSS,1530
2017-04-03,COMBIA,358
2017-04-03,SODOR,266
2017-04-03,ANNEXIA,118
2017-04-03,FINESIA,96
2017-04-05,MONICA,125
2017-04-04,ANANA,1526
2017-04-04,SWINA,284
2017-04-04,IRAMBIA,260
2017-04-04,TAILAND,2006
2017-04-04,ISLANDIA,755
2017-04-04,TOELAND,145
2017-04-04,SPOTLAND,417
2017-04-04,SODOR,221
2017-04-04,NUMBANI,124
2017-04-05,COSIA,199
2017-04-05,COMBIA,310
2017-04-05,BOMBIA,488
2017-04-05,CATAN,511
2017-04-05,ANNEXIA,105
2017-04-05,DELTORA,454
2017-04-06,ANNESIA,1913
2017-04-06,COSIA,172
2017-04-06,COMBIA,282
2017-04-06,DELTORA,374
2017-04-06,MONDOR,474
